Nama File,Hasil OCR,Kategori,Method
livin_110,"Yayasan Pendidikan
 Transfer
 Transfer Berhasil!
 10 Des 2022 ·23:20:06 WIB - No. Ref.
 FNJP34M6MVLHZ2P87KA
 Penerima
 DIDIT AZHARI
 Bank Rakyat Indonesia - 76740
 Detail Transaksi: Donasi untuk program sosial
 Nominal Transfer
 Metode Transfer
 Tujuan Transaksi
 Biaya Transaksi
 Total Transaksi
 Rekening Sumber
 DIDIT AZHARI
 Bank Mandiri - . ......4371
 Catatan Transaksi
 39
 Rp 1.529.850
 BI Fast
 Lainnya
 Rp 2.237
 Rp 2.426.105",Donations,Transfer
livin_111,Sedekah untuk kegiatan kemanusiaan,Donations,E-Wallet
livin_112,"Kotak Amal Digital
 liyin
 Transfer
 Transfer Berhasil
 28 Jan 2020- 9:41:00- No. Ref. HQ6273DT9XHL76FE67
 Penerima
 Livia Mandira
 Bank Mandiri - G5PAHA48TFUH
 Detail Transaksi: Donasi rutin bulanan
 Metode Transfer
 Total Transaksi
 Rekening Sumber
 Amanda Kirana
 Bank Mandiri - .*.*..9237
 Catatan Transaksi
 Makan siang team
 Sesama Bank Mandiri
 Bagikan Resi
 Rp83.987
 Download
 X",Donations,Transfer
livin_113,"Gerakan Sosial
 Pembayaran Berhasil!
 Donasi untuk program sosial
 coDAsHOP
 Lihat Resi
 70
 CENTRO PNP QR
 U
 Penerima
 Lembaga PAN XGLJWVM2QU88U2ZSUP2
 BANDUNG
 Nominal Transaksi
 Rp 67.758
 Bagikan Resi
 Senin-Kamis donasi donasi Game
 Hemat s.d. 50%
 4G 98
 di lisin
 SUKHA
 X",Donations,Transfer
livin_114,"Bantuan Kesehatan
 by mandiri
 Transfer Rupiah
 Transfer Berhasil!
 24 Okt 2024 - 00:55:22 WIB · No. Ref.
 TF2B7ESFBADDQJBRDS6
 Penerima
 ALBERT GIVANNO CAHYO
 Bank Mandiri - H24ZPHHMXVX
 Detail Transaksi: Donasi rutin bulanan
 Metode Transfer
 Total Transaksi
 Rekening Sumber
 Sesama Bank Mandiri
 JEANNETTE MILA HARDI
 Bank Mandiri -........1725
 Catatan Transaksi
 Cafe dan buku
 Rp 1.000O00",Donations,Transfer
ovo_115,"Zakat & Sedekah
 Aktivitas
 Detail Transaksi: Kontribusi bantuan bencana
 Pembayaran Berhasil
 Tanggal
 Saldo diterima
 05 Oct 2025. 11:20
 OVO Cash Terpakai
 Waktu
 Pembayaran berhasil
 No. Referensi
 Rp1.000
 Total
 Nominal Pembayaran
 Biaya Transaksi
 Grao
 donasi
 Pusat Bantuan
 Solusi dari masalah kamu di OVO
 Rp1.000
 Tutup
 05 Oct 2025
 51bbd101445c4088b6da...
 23:20
 Rp1.000
 Rp1.000
 Rp1.000",Donations,E-Wallet
ovo_116,"Kotak Amal Digital
 X
 Aktivitas
 Detail Transaksi: Donasi untuk program sosial
 Tanggal
 OVO Nabung Terpakai
 Waktu
 Pembayaran Berhasil
 No. Referensi
 Rp11.211
 Nominal Pembayaran
 Biaya Transaksi
 Total
 D.nnt Dnnn
 Gra
 donasi
 Tutup
 l 42
 oVO Nabung by S superbank
 Rp12.520
 19 Oct 2025
 cOb4becl00 fe45e08...
 21:00
 Rp16.722
 Rp1.000
 Rpl4.000",Donations,E-Wallet
ovo_117,"Bantuan Kesehatan
 X
 X
 Aktivitas
 Detail Transaksi: Kontribusi bantuan bencana
 Tanggal
 OVO Nabung Terpakai
 Waktu
 Pembayaran Berhasil
 No. Referensi
 Rp22.419
 Nominal Pembayaran
 Biaya Transaksi
 Total
 D.nnt Dnntn
 Gra
 donasi
 Tutup
 l 42
 Rp28.574
 04 Oct 2025
 OVO Nabung by S superbank
 e426ed5e2f2 b465e8...
 12:45
 Rp25.532
 Rp1.000
 Rp22.160",Donations,E-Wallet
ovo_118,"Donasi Kemanusiaan
 X
 Aktivitas
 Detail Transaksi: Sedekah untuk kegiatan kemanusiaan
 Tanggal
 OVO Cash Terpakai
 Waktu
 Pembayaran Berhasil
 No. Referensi
 Rp22.325
 Nominal Pembayaran
 Biaya Transaksi
 Total
 Pusat Bantuan
 Gra
 donasi
 Solusi dari masalah kamu di OVO
 52
 Tutup
 Rp33.232
 25 May 2025
 8fa35d8d49d941b081...
 10:35
 Rp24.782
 Rp1.000
 Rp33.945",Donations,E-Wallet
ovo_119,"Gerakan Sosial
 X
 15.45
 Aktivitas
 Detail Transaksi: Sedekah untuk kegiatan kemanusiaan
 Tanggal
 OVO Cash Terpakai
 Waktu
 Pembayaran Berhasil
 No. Referensi
 Rp54.299
 Nominal Pembayaran
 Biaya Transaksi
 Total
 Gra
 donasi
 l 4G (78
 Tutup
 Rp54.741
 03 Jan 2025
 21:40
 160b78a792c4449ab8...
 Rp59.075
 Rp1.000
 Rp55.589",Donations,E-Wallet
ovo_120,"Donasi Bencana Alam
 Aktivitas
 Saldo diterima
 Pembayaran Berhasil
 Detail Transaksi: Kontribusi bantuan bencana
 Tanggal
 Rp19.459
 16 Sep 2025- 05:35
 OVO Cash Terpakai
 Waktu
 Pembayaran berhasil
 No. Referensi
 Total
 Nominal Pembayaran
 Biaya Transaksi
 Grao
 donasi
 Pusat Bantuan
 Solusi dari masalah kamu di OVO
 Rp29.062
 Tutup
 16 Sep 2025
 5c389aa51d6c48eaab79..
 19:35
 Rp22.997
 Rp1.000
 Rp20.126",Donations,E-Wallet
ovo_121,"Rumah Singgah
 X
 Aktivitas
 Detail Transaksi: Sedekah untuk kegiatan kemanusiaan
 Tanggal
 OVO Nabung Terpakai
 Waktu
 Pembayaran Berhasil
 No. Referensi
 Rp41.918
 Nominal Pembayaran
 Biaya Transaksi
 Total
 D.nnt Dnntn
 Gra
 donasi
 Tutup
 53
 OVO Nabung by G superbank
 Rp37.011
 27 Jul 2025
 ab4050f9c27b4e9ca...
 02:35
 Rp52.800
 Rp1.000
 Rp51.736",Donations,E-Wallet
bca_122,"Kotak Amal Digital
 BCA
 Dukungan untuk lembaga amal
 BCA
 Payment to
 Acquirer
 QRIS Payment Successful
 Transaction Type
 Lembaga PAN
 Terminal ID
 IDR 33,675.00
 Lembaga Location
 Source of Fund
 Customer PAN
 uP RCA
 Total Payment
 BCA
 12 Oct 2025 02:15:56
 Reference No.
 BCA
 ,BCA
 BCA
 BCA
 BCA
 BCA
 BCA
 BCA
 PAROKI ST.MARIA
 FATIMA
 BCA
 566475547
 2Q9492CQQDN5M967ZSF
 QRIS Payment
 BOGOR, 16810, ID
 A01
 TAHAPAN XPRESI
 761 - 5** **83
 M7T9Q42H5FSTXWN6VGC
 IDR 29,519.00
 PXUYVRTBU3 04",Donations,Qris
bca_123,"Yayasan Pendidikan
 BCA
 Donasi rutin bulanan
 BCA
 Payment to
 Acquirer
 QRIS Payment Successful
 Transaction Type
 Lembaga PAN
 Terminal ID
 IDR 22,877.00
 Lembaga Location
 Source of Fund
 Customer PAN
 uP RCA
 Total Payment
 BCA
 28 Sep 2025 11:40:28
 Reference No.
 &BCA
 ,BCA
 BCA
 BCA
 BCA
 BCA
 BCA
 BCA
 PGDP 5LKT58KMSV
 Kolekte2
 LINKAJA
 150007659
 KGBM5KEBV3N6N7PSMWB
 QRIS Payment
 TANGSEL, 15325, ID
 A01
 TAHAPAN XPRESI
 761 - 5** **83
 AV42L8VTFDFQRED5GE6
 IDR 25,174.00
 DLKFFSAHKLYR",Donations,Qris
bca_124,"Donasi Bencana Alam
 BCA
 Sedekah untuk kegiatan kemanusiaan
 BCA
 Payment to
 Acquirer
 QRIS Payment Successful
 Transaction Type
 Lembaga PAN
 Terminal ID
 IDR 1,000O00.00
 Lembaga Location
 Source of Fund
 Customer PAN
 uP RCA
 Total Payment
 BCA
 10 Oct2025 15:12:30
 Reference No.
 BCA
 ,BCA
 BCA
 BCA
 BCA
 BCA
 BCA
 BCA
 PT Blue Origin
 Ecommerce
 DANA
 Kota Jakarta , 11470, ID
 224084334
 GKG2J8VPS97BZRV6E46
 QRIS Payment
 517324723
 TAHAPAN XPRESI
 761 - 5** **83
 7S3VWLEMS9HVDAS47JD
 IDR 10,874.00
 JUETXU46VCRT",Donations,Qris
bca_125,"Rumah Singgah
 &BCA
 Kontribusi bantuan bencana
 Transfer Successful
 Beneficiary Name
 IDR 40,005.00
 Beneficiary Account
 Transaction Type
 Target Currency
 Source of Fund
 Remarks
 GRUP 8CA
 12 Oct 2025 01:30:44
 Source Currency
 Target Amount
 BCA
 Reference No.
 BC
 SRI NINGSIH THENU
 BC
 &BC
 573 -503 - 8149
 Transfer to BCA Account
 IDR - Indonesian Rupiah
 BCA
 761 - 5**-**83
 IDR - Indonesian Rupiah
 IDR 33,224.00
 HP436QJ6UBDUBN2LTNZ9
 A42QR6F6VJUDTEX",Donations,Transfer
bca_126,"Rumah Singgah
 &BCA
 Donasi rutin bulanan
 BCA
 Payment to
 Acquirer
 QRIS Payment Successful
 Transaction Type
 IDR 27,759.00
 Lembaga Location
 Lembaga PAN
 Terminal |D
 Source of Fund
 Customer PAN
 eBCA
 30 Sep 2025 06:30:49
 Total Payment
 Reference No.
 BCA
 BCA
 Dear Butter, Siliwangi
 BCA
 BCA
 & BCA
 BCA
 GOPAY
 253278534
 QRIS Payment
 ZZ66N99MY7PFVYG47EB
 BOGOR, 16810, ID
 A01
 TAHAPAN XPRESI
 761- 5** - **83
 P9386CDMWK34P2VZUCS
 IDR 29,853.00
 UBWNCWNGPXBH",Donations,Qris
bca_127,"Gerakan Sosial
 BCA
 Dukungan untuk lembaga amal
 Beneficiary Name
 IDR 4,311.00
 Beneficiary Account
 Transaction Type
 Target Currency
 Remarks
 Source of Fund
 GRUP BCA
 18 Sep 2025 07:20:58
 Source Currency
 Target Amount
 )BCA
 Reference No.
 BC
 BC
 ANDREAS TRISNA
 BC
 &BC
 035-607 - 9731
 Transfer to BCA Account
 IDR - Indonesian Rupiah
 BCA
 761 -5**-**83
 ***
 IDR - Indonesian Rupiah
 IDR 4,184.00
 U4PABVW437E5K968C8A4N
 4TRFO6652 94863",Donations,Transfer
bca_128,"Yayasan Pendidikan
 BCA
 Donasi untuk program sosial
 Payment to
 Acquirer
 RRN
 QRIS Payment Successful
 Transaction Type
 Lembaga Location
 Lembaga PAN
 Terminal ID
 IDR 38,786.00
 Source of Fund
 Customer PAN
 uP RCA
 Total Payment
 BCA
 04 Oct 202515:23:25
 Reference No.
 8CA
 BCA
 BC
 BCA
 BCA
 BCA
 BCA
 BCA
 OH!SOME
 DANA
 893012949
 VTXCJEPLQHUPHUCKHYQ
 QRIS Payment
 JAKARTA BARAT,
 11470, ID
 923951465
 TAHAPAN XPRESI
 761 - 5** **83
 9GZRBMJWPF8VQNL5BS6
 IDR 46,091.00
 DR243LW8DBS2",Donations,Qris
shopee_129,"Bantuan Kesehatan
 Bayar Ke
 Kontribusi bantuan bencana
 Rincian Pembayaran
 Order SN
 Rincian Pesanan
 Transaksi SN
 ATRSZxrjYUmBL
 Waktu Selesai 07-12-2024 13:12
 58GGSYGMTLVJUGDHBR
 -Rp3.845
 Metode Pembayaran
 Saldo ShopeePay
 Nama Pengakuisisi
 ShopeePay
 ShopeePay
 Nama Penerbit
 Order #1
 Berhasil
 Tempelan Balon / Lem Dekorasi /
 Perekat Balon
 (90
 Salin",Donations,E-Wallet
shopee_130,"Panti Asuhan
 Bayar Ke
 Kontribusi bantuan bencana
 S Shopee Marketplace
 Rincian Pesanan
 Rincian Pembayaran
 -Rp27.421
 YK5B4P9FRR3W29SWLUFBMGU
 Metode Pembayaran
 ShopeePay
 Waktu Selesai 22-04-2024 12:05
 Saldo ShopeePay
 Nama Pengakuisisi
 ShopeePay
 Nama Penerbit
 Order #1
 Berhasil
 Order #2
 POTECH Gantungan Baju9 in 1
 magic hanger / Gantungan
 Serbaguna Multifungsi
 (90
 Salin",Donations,E-Wallet
shopee_131,"Bantuan Kesehatan
 < Rincian Pembayaran
 Donasi untuk program sosial
 Transaksi SN
 Shopee Marketplace
 Rincian Pesanan
 -Rp93.796
 Waktu Selesai 22-02-2025 17:12
 7R4KJCQLPXUHZCKSSQL8V5L
 Metode Pembayaran
 Saldo ShopeePay
 ShopeePay
 Nama Pengakuisisi
 Nama Penerbit
 ShopeePay
 Berhasil
 Order #1
 NUVO Family Sabun Mandi
 Batang 72gr All Varian
 al86
 Salin
 O ShopeePay telah berizin dan diawasi oleh Bank Indonesia. Cek
 Selengkapnya",Donations,E-Wallet
shopee_132,"Kotak Amal Digital
 Bayar Ke
 Sedekah untuk kegiatan kemanusiaan
 Transaksi SN
 Rincian Pesanan
 AT7XM3ahqUWeP
 Order SN
 Waktu Selesai 17-11-2026 12:10
 H84XA4QGB3333YTQ4W
 Metode Pembayaran
 Saldo ShopeePay
 Nama Pengakuisisi
 ShopeePay
 -Rp4.629
 Nama Penerbit
 ShopeePay
 Berhasil
 Salin",Donations,E-Wallet
shopee_133,"Gerakan Sosial
 Bayar Ke
 Donasi untuk program sosial
 Shopee
 Transaksi SN
 Rincian Pesanan
 Order SN
 Rincian Pembayaran
 AT7sStdqTDcPq
 Waktu Selesai 06-02-2025 18:20
 P6F74ZPABMM7SBVDWG
 -Rp14.153
 Metode Pembayaran
 Saldo ShopeePay
 Nama Pengakuisisi
 ShopeePay
 ShopeePay
 Nama Penerbit
 Order #1
 Berhasil
 l90
 [MILOLI] 10 Rolls Washi Tape
 Deco Masking Tape Jurnal DIY
 Salin",Donations,E-Wallet
shopee_134,"Yayasan Pendidikan
 Bayar Ke
 Donasi rutin bulanan
 Transaksi SN
 Rincian Pesanan
 Order SN
 Rincian Pembayaran
 ATK3ENfch3zdL
 -Rp15.835
 Waktu Selesai 23-06-2024 05:05
 HVK5TNKVPB47K8F4ZW
 Metode Pembayaran
 ShopeePay
 Lembaga Ref ID
 ce62a2bd9d68
 ShopeePay
 Nama Pengakuisisi
 ShopeePay
 Nama Penerbit
 l90
 Berhasil
 Salin",Donations,E-Wallet
shopee_135,"Donasi Bencana Alam
 ( Rincian Pembayaran
 Sedekah untuk kegiatan kemanusiaan
 Bonus
 -Rp 11.675
 Waktu Selesai 15-09-2026 05:30
 QRIS IDM TVRY MT HARYONO
 Klaim dari Aplikasi ShopeePay >
 Lihat Bukti Transaksi yang Asli
 Promo Shopee
 Promo ShopeePay
 Berhasil
 Rincian Pesanan
 Transaksi SN
 Order SN
 ATdMk6Bt9jahK
 Bonus Reward
 Salin
 # Klaim dari Aplikasi ShopeePay",Donations,Qris
gopay_136,"Donasi Kemanusiaan
 Rincian Transaksi
 Donasi untuk program sosial
 Metode pembayaran
 Waktu
 Tanggal
 ID transaksi
 Acquirer Name
 Lembaga Name
 Lembaga Location
 Lembaga PAN
 Terminal ID
 PGPM PRK KOTABARU 1
 QRIS RRN
 Customer PAN
 Jumlah
 Total
 Rp5.434
 Selesai
 GOPay Saldo
 09:30
 23 Mar 2025
 G3VQERVXXYUGYKU3AJ..
 Bagiin bukti bayar
 Niaga
 PGPM PRK KOTABARU 1
 2VHC4D63MN
 DVHX37CJFPQK7CEYG6
 Q3448501
 1blss8408753 I
 QYARGM72EHSA92UNZUG
 Rp4.602
 Rp4.024",Donations,E-Wallet
gopay_137,"Gerakan Sosial
 Rincian Transaksi
 Sedekah untuk kegiatan kemanusiaan
 Metode pembayaran
 Waktu
 Tanggal
 ID transaksi
 Order ID
 Jumlah
 Total
 8
 Rp12.728
 donasi
 Bagiin bukti bayar
 Selesai
 GOPay Saldo
 Waktunya isi GoPay, nih!
 A2202510110948379s.. I
 19:45
 11 Okt 2025
 MWTKRZJVRH
 Rp13.464
 Rp13.258
 Biar bisa bayar ini itu lagi~ Klik di
 sini buat isi saldo, ya",Donations,E-Wallet
gopay_138,"Donasi Bencana Alam
 Rincian Transaksi
 Dukungan untuk lembaga amal
 Waktu
 Metode pembayaran
 Tanggal
 ID transaksi
 Order ID
 SUPER INDO CIPINANG (CPG)
 Acquirer Name
 Lembaga Name
 Lembaga Location
 Lembaga PAN
 Terminal |D
 Jumlah
 Rp447.997
 Total
 Selesai
 GoPay Saldo
 10:10
 26 Jan 2025
 A120250126110009i90..
 JYSJM4ARM7RT8H22B7M... I
 Bagin bukti bayar
 gopay
 SUPER INDO CIPINANG (C...
 JAKARTA SELATAN
 LAG4PH4KUFN2AWLRDQ I
 A01
 Rp378.790
 Rp414.743",Donations,E-Wallet
gopay_139,"Kotak Amal Digital
 JI. Taman Tampaksiring V No. 62 Sentul City Babakan
 Kontribusi bantuan bencana
 Rincian Transaksi
 Status
 Metode pembayaran
 Waktu
 Tanggal
 Kopindahsih, Babakan Madang
 ID transaksi
 ID Transaksi sedekah
 Jumlah
 Rp14.738
 Total
 Bagiin bukti bayar
 Selesai
 Waktunya isi GoPay, nih!
 GoPay Saldo
 13:30
 0420240902104635aC... I
 F-5Q826HPMNM IO
 02 Sep 2024
 Rp16.064
 Rp14.775
 Biar bisa bayar ini itu lagir Klik di >
 sini buat isi saldo, ya",Donations,E-Wallet
gopay_140,"Infaq Masjid
 Rincian Transaksi
 Sedekah untuk kegiatan kemanusiaan
 Metode pembayaran
 Waktu
 Tanggal
 ID transaksi
 Order ID
 Jumlah
 Total
 PILIHAN LAIN
 8
 Rp20.881
 donasi
 Bagiin bukti bayar
 Selesai
 GOPay Saldo
 Waktunya isi GoPay, nih!
 23:40
 A120250327093815iYP.
 27 Mar 2025
 ULNHFWZC7A I
 I
 Rp1.942o
 Rp1.920o
 Biar bisa bayar ini itu lagi~ KIik di
 sini buat isi saldo, ya",Donations,E-Wallet
gopay_141,"Yayasan Pendidikan
 Rincian Transaksi
 Kontribusi bantuan bencana
 Metode pembayaran
 Waktu
 Tanggal
 ID transaksi
 Acquirer Name
 Lembaga Name
 Lembaga Location
 Lembaga PAN
 Terminal ID
 QRIS RRN
 Customer PAN
 Dimsum Nat food
 Jumlah
 Total
 Rp12.869
 Selesai
 GOPay Saldo
 0220250811234455cD.
 Bagiin bukti bayar
 6:45
 12 Agu 2025
 BCA
 Dimsum Nat food
 BOGOR
 FTJ3ZX2CP2KBY2JDX8 |
 A01
 1fz314m71644 I
 WQ57F6PREAZNKVYP67R
 Rp15.378
 Rp12.493",Donations,E-Wallet
gopay_142,"Infaq Masjid
 Rincian Transaksi
 Sedekah untuk kegiatan kemanusiaan
 Metode pembayaran
 Waktu
 Tanggal
 ID transaksi
 Acquirer Name
 Lembaga Name
 Lembaga Location
 Lembaga PAN
 Terminal ID
 QRIS RRN
 Customer PAN
 Jumlah
 Total
 Rp6.672
 KIOS TALENTA
 Selesai
 GoPay Saldo
 22:50
 Bagiin bukti bayar
 13 Okt 2025
 O320251013104423Cm...
 KIOS TALENTA
 BOGOR
 PH8TWJMQE7LY3NQN6S
 BCA
 A01
 1hwhvgj61392
 6LYTN8VR3PAUDG9Q7BV
 Rp7.161
 Rp5.953",Donations,E-Wallet
blu_143,"Donasi Kemanusiaan
 Transaksi Berhasil
 26 Okt 2025 | 00:30:31 WIB
 Total
 Rp 12.299,00
 RIS
 PGDP THERESIA KOLEKTE
 JAKARTA PUSAT
 Tipe Transaksi
 Kategori
 Detail: Donasi rutin bulanan
 No. Ref blu
 Y .l 29%
 QRIS
 Sosial
 4423 5156 1455 (EJ
 Punya masalah dengan transaksi ini?",Donations,Qris
blu_144,"Donasi Kemanusiaan
 Transaksi Berhasil
 LINE
 02 Nov 2025| 10:1417 WIB
 Nominal
 Rp
 13.000,o0
 BCA
 STEVEN JAYADI WIYANTO
 BCA - 0892 2352 69
 Tipe Transaksi
 Detail: Donasi untuk program sosial
 No. Ref blu
 Vo) 4G
 LTE l 65%
 BI-FAST
 1762 0532 5749 1957 B
 <",Donations,Transfer
blu_145,"Infaq Masjid
 Transaksi Berhasil
 09 Sep 2025 | 00:25:55 WIB
 Total
 Rp 4.900.777
 RIS
 WARUNG MBA SRI-HO
 BOGOR
 Tipe Transaksi
 Kategori
 Detail: Dukungan untuk lembaga amal
 No. Ref blu
 QRIS
 9Y Makanan & Minuman
 4149 9494 5123 (E
 Punya masalah dengan transa ksi ini?
 V",Donations,Qris
blu_146,"Infaq Masjid
 Transaksi Berhasil
 Sedekah untuk kegiatan kemanusiaan
 Nominal
 Rp 637.168,00
 BCA
 I GUSTI RAI HAZEL NAKHWA
 BCA - 8620 5290 45
 Tipe Transaksi
 aYo? 4G. 30%
 Kategori
 No. Ref blu
 BI-FAST
 Uang Keluar
 1762 2249 2143 7628 (EJ
 Punya masalah dengan transaksi ini?
 Hubungi Tim haloblu",Donations,Transfer
blu_147,"Yayasan Pendidikan
 Transaksi Berhasil
 16 Sep 2025 | 08:15:01 WIB
 Total
 Rp 27.021,00
 OVO
 Bioline Alexandri
 OVO - 0823 2174 8982
 Tipe Transaksi
 Kategori
 Detail: Donasi rutin bulanan
 No. Ref blu
 donasi E-Wallet
 donasi E-Money 8
 1758 0194 3765 4006
 2532
 Punya masalah dengan transaksi ini?",Donations,Transfer
