Nama File,Hasil OCR,Kategori,Method
ovo_117,"PLN Pascabayar
 15.48
 Aktivitas
 Detail Transaksi: Pelunasan tagihan periode berjalan
 Tanggal
 OVO Cash Terpakai
 Waktu
 Pembayaran Berhasil
 No. Referensi
 Rp31.042
 Nominal Pembayaran
 Biaya Transaksi
 Total
 Alfagift
 Alfagift
 l 4G (78
 Tutup
 <
 Rp41.680
 08 Dec 2024
 T-241208-AGCTDYV
 15:55
 Rp35.846
 RpO
 Rp40.140",Bills,E-Wallet
ovo_118,"Layanan Kebersihan
 X
 Aktivitas
 Detail Transaksi: Bayar utilitas periode berjalan
 Tanggal
 OVO Nabung Terpakai
 Waktu
 Pembayaran Berhasil
 No. Referensi
 Rp35.941
 Nominal Pembayaran
 Biaya Transaksi
 Total
 Gra
 pembayaran utilitas
 Tutup
 l42
 oVO Nabung by S superbank
 Rp31.126
 01 Nov 2025
 327b6562d db54c1595..
 15:30
 Rp30.391
 Rp1.000
 Rp34.741",Bills,E-Wallet
ovo_119,"Layanan Kebersihan
 X
 X
 Aktivitas
 Detail Transaksi: Pembayaran tagihan periode berjalan
 Tanggal
 OVO Nabung Terpakai
 Waktu
 Pembayaran Berhasil
 No. Referensi
 Rp15.165
 Nominal Pembayaran
 Biaya Transaksi
 Total
 Gra
 pembayaran utilitas
 Tutup
 OVO Nabung by S superbank
 42
 Rp16.323
 1b7a85la319d4dcc901..
 21 Sep 2025
 00:55
 Rp13.499
 Rp1.000
 Rp14.933",Bills,E-Wallet
ovo_120,"TV Kabel
 X
 Aktivitas
 Detail Transaksi: Pembayaran tagihan periode berjalan
 Tanggal
 OVO Nabung Terpakai
 Waktu
 Pembayaran Berhasil
 No. Referensi
 Rp27.153
 Nominal Pembayaran
 Biaya Transaksi
 Total
 Grao
 pembayaran utilitas
 Tutup
 l 42
 Rp27.803
 05 Oct 2025
 OVO Nabung by S superbank
 eb88a0a541fc4eb28d...
 03:25
 Rp24.818
 Rp1.000
 Rp25.474",Bills,E-Wallet
ovo_121,"TV Kabel
 X
 Aktivitas
 Detail Transaksi: Pelunasan tagihan periode berjalan
 Tanggal
 OVO Nabung Terpakai
 Waktu
 Pembayaran Berhasil
 No. Referensi
 Rp19.762
 Nominal Pembayaran
 Biaya Transaksi
 Total
 D.nnt Dnnn
 Gra
 pembayaran utilitas
 Tutup
 l42
 Rp19.027
 20 Sep 2025
 oVO Nabung by S superbank
 50d4056a680844a6b..
 12:25
 Rp23.189
 Rp1.000
 Rp20.423",Bills,E-Wallet
bca_122,"Layanan Kebersihan
 BCA
 Bayar utilitas periode berjalan
 8CA
 Transfer Successful
 BCA Virtual Account No.
 Product Name
 billdesc
 Source of Fund
 IDR 100,967.00
 8CA
 Bill Total
 GRUP BCA
 Total Payment
 BCA
 18 Oct 2025 20:50:27
 Transaction Type
 Reference No.
 8CA
 BC
 BC
 8VHVKMD7B8CWGNMY
 BC
 BCA
 MyTelkomsel
 MY TelkomSEL
 761 -5** _ **83
 IDR 98,450.00
 IDR 99,252.00
 IDR 1,000O00.00
 Transfer to BCA
 Virtual Account
 6MT3MV8S93XF8Q3DPJ2TD
 RA8Z6R4L4LWKSJ",Bills,Virtual Account
bca_123,"Iuran Lingkungan
 &BCA
 Bayar utilitas periode berjalan
 BCA
 Payment to
 Acquirer
 QRIS Payment Successful
 Transaction Type
 IDR 47,048.00
 Penyedia PAN
 Terminal |D
 Penyedia Location
 Source of Fund
 Customer PAN
 eBCA
 12 Sep 2025 12:35:12
 Total Payment
 Reference No.
 S8CA
 BCA
 BCA
 BCA
 BCA
 BCA
 KIOS TALENTA
 BCA
 156845258
 QRIS Payment
 MAPKJFYTG87FVBN4NF6
 BOGOR, 16810, ID
 A01
 TAHAPAN XPRESI
 761- 5** - **83
 49LVWV3EV7EZEJG37H6
 IDR 37,630.00
 8RUH7APKU2VX",Bills,Qris
bca_124,"PDAM Kota
 BCA
 Bayar utilitas periode berjalan
 RRN
 Payment to
 Acquirer
 QRIS Payment Successful
 Transaction Type
 Penyedia PAN
 Terminal ID
 Penyedia Location
 Source of Fund
 IDR 8,667.00
 Customer PAN
 Total Payment
 uP RCA
 BCA
 14 Oct 2025 11:40:13
 Reference No.
 BCA
 ,BCA
 BCA
 BCA
 BCA
 BCA
 BCA
 BCA
 AEON MALL -
 SENTUL CITY
 BANK MANDIRI
 504317254
 Bogor (Kab), 16810, ID
 XVT8X62FGKGJMMN3C7F
 QRIS Payment
 23479775
 TAHAPAN XPRESI
 761 - 5** **83
 LH54EX5JPK28X4A3WRB
 IDR 8,952.00
 V6G2PXUGLSVQ",Bills,Qris
bca_125,"Layanan Kebersihan
 &BCA
 Pembayaran layanan periode berjalan
 Payment to
 Acquirer
 RRN
 QRIS Payment Successful
 Transaction Type
 Penyedia PAN
 Terminal |D
 Penyedia Location
 Source of Fund
 IDR 8,138.00
 Customer PAN
 Total Payment
 eBCA
 17 Oct 2025 10:35:44
 Reference No.
 SBCA
 BCA
 BCA
 BCA
 BCA
 BCA
 KIOS TALENTA
 BCA
 866030163
 QRIS Payment
 NBNFJR84XXFZT7H6JRE
 BOGOR, 16810, ID
 A01
 TAHAPAN XPRESI
 761- 5** - **83
 SLXKHAUZRZLME7C3MJV
 IDR 10,473.00
 2BLN47CK2H3M",Bills,Qris
bca_126,"Telkom/IndiHome
 BCA
 Bayar utilitas periode berjalan
 BCA
 Payment to
 Acquirer
 QRIS Payment Successful
 Transaction Type
 Penyedia PAN
 Terminal ID
 IDR 107,718.00
 Penyedia Location
 Source of Fund
 Customer PAN
 uP RCA
 Total Payment
 BCA
 14 Oct 2025 09:12:42
 Reference No.
 BCA
 ,BCA
 BCA
 BCA
 BCA
 BCA
 BCA
 BCA
 DAMESSA
 KLINIK SENTUL
 BCA
 456587245
 CK39G8Y44U9745HHX54
 QRIS Payment
 BOGOR, 16810, ID
 A2DNO242
 TAHAPAN XPRESI
 761 - 5** **83
 WDU52WVERH6R3D8GRV3
 IDR 141,131.00
 Z4LQ4HEGJH7A",Bills,Qris
bca_127,"BPJS Ketenagakerjaan
 &BCA
 Pembayaran tagihan periode berjalan
 BCA
 Payment to
 Acquirer
 QRIS Payment Successful
 Transaction Type
 IDR 21,387.00
 Penyedia Location
 Penyedia PAN
 Terminal |D
 Source of Fund
 Customer PAN
 eBCA
 Total Payment
 10 Oct 202517:37:33
 Reference No.
 SCA
 CA
 BCA
 BC
 BCA
 BCA
 pembayaran utilitas TRANSPORT
 8CA
 OVO
 167253013
 Jakarta Selat, 12430, ID
 QRIS Payment
 63KYQCVB7WVW9K8PNUD
 19yyq|Rsp7Gn8E55
 TAHAPAN XPRESI
 761 -5** - **83
 Y8BMNRNDGVWT4JX64FL
 IDR 20,453.00
 9QxIK8C",Bills,Qris
bca_128,"BPJS Ketenagakerjaan
 BCA
 Pembayaran tagihan periode berjalan
 BCA
 Payment to
 Acquirer
 QRIS Payment Successful
 Transaction Type
 Penyedia PAN
 Terminal ID
 IDR 1,000O00.00
 Penyedia Location
 Source of Fund
 Customer PAN
 uP RCA
 Total Payment
 BCA
 09 Sep 2025 15:35:29
 Reference No.
 &BCA
 BCA
 BCA
 BCA
 BCA
 & BCA
 BCA
 BCA
 Seafood 86
 Taman Budaya,
 GOPAY
 310952866
 RUTZHQVMQTJF7E6ECAU
 QRIS Payment
 BOGOR, 16810, ID
 A01
 TAHAPAN XPRESI
 761 - 5** **83
 5FLUNRMTBMKC72A9DME
 IDR 15,336.00
 8CUMLH5R6SRS",Bills,Qris
shopee_129,"BPJS Kesehatan
 Bayar Ke
 Pembayaran layanan periode berjalan
 Transaksi SN
 Rincian Pesanan
 Order SN
 Rincian Pembayaran
 ATK3ENfch3zdL
 -Rp15.619
 Waktu Selesai 10-07-2024 22:20
 ND6MWKB956SBEHMRKD
 Metode Pembayaran
 pembayaran tagihanPay
 Penyedia Ref ID
 ce62a2bd9d68
 pembayaran tagihanPay
 Nama Pengakuisisi
 pembayaran tagihanPay
 Nama Penerbit
 l90
 Berhasil
 Salin",Bills,E-Wallet
shopee_130,"Iuran Lingkungan
 Bayar Ke
 Pembayaran layanan periode berjalan
 Transaksi SN
 Rincian Pesanan
 Order SN
 ATDXe4gh6BnVK
 Waktu Selesai 25-10-2024 04:50
 -Rp 20.132
 9FL2SRL97DW47ZPCJ9
 Metode Pembayaran
 Saldo pembayaran tagihanPay
 Nama Pengakuisisi
 pembayaran tagihanPay
 Nama Penerbit
 pembayaran tagihanPay
 Berhasil
 Salin",Bills,E-Wallet
shopee_131,"Internet Rumah
 < Rincian Pembayaran
 Pembayaran layanan periode berjalan
 pembayaran tagihan
 Rincian Pesanan
 Order SN
 Transaksi SN
 AT79mDy 3wsXhG
 -Rp118.559
 R4KF3V85ECQUSHR47F
 Waktu Selesai 08-06-2025 10:40
 Metode Pembayaran
 Saldo pembayaran tagihanPay
 pembayaran tagihanPay
 Nama Pengakuisisi
 Nama Penerbit
 pembayaran tagihanPay
 |||
 Berhasil
 Salin",Bills,E-Wallet
shopee_132,"BPJS Kesehatan
 Bayar Ke
 Pembayaran tagihan periode berjalan
 pembayaran tagihan
 Transaksi SN
 Rincian Pembayaran
 Rincian Pesanan
 Order SN
 ATKAHRaBhn2tC
 -Rp53.915
 Waktu Selesai 07-10-2025 09:30
 DXM73P22DP4YRML8P3
 Metode Pembayaran
 Saldo pembayaran tagihanPay
 pembayaran tagihanPay
 Nama Pengakuisisi
 pembayaran tagihanPay
 Nama Penerbit
 Order #1
 Berhasil
 PROMO!! KOREAN CARTOON
 GLITER GRIPTOK PHONE
 (90
 Salin",Bills,E-Wallet
shopee_133,"Internet Rumah
 <Rincian Pembayaran
 Pembayaran iuran periode berjalan
 Transaksi SN
 S pembayaran tagihan Marketplace
 Rincian Pesanan
 Metode Pembayaran
 M9P24EDTZTBMS3PTGZDKZJR
 Saldo pembayaran tagihanPay
 Waktu Selesai 04-01-2025 12:30
 Nama Pengakuisisi
 pembayaran tagihanPay
 -Rp97.063
 Nama Penerbit
 pembayaran tagihanPay
 Berhasil
 Order #1
 Isa Top Polkado Shirt Shortsleeve
 Woman Puff Fitted Shirt/ Atasan
 Polkadot Lengan Pendek Wanita -
 Eleonor
 Y.l 53%
 Salin
 pembayaran tagihanPay telah berizin dan diawasi oleh Bank Indonesia. Cek
 Selengkapnya",Bills,E-Wallet
shopee_134,"PDAM Kota
 < Rincian Pembayaran
 Pembayaran iuran periode berjalan
 pembayaran tagihan
 Transaksi SN
 Rincian Pesanan
 Order SN
 ATN31an2XUfos
 Rp21.190
 DV3R9CNKJCPV458JSW
 Waktu Selesai 24-08-2026 12:10
 Metode Pembayaran
 Saldo pembayaran tagihanPay
 pembayaran tagihanPay
 Nama Pengakuisisi
 Nama Penerbit
 pembayaran tagihanPay
 |||
 Berhasil
 aa L2 94%
 Salin",Bills,E-Wallet
shopee_135,"BPJS Kesehatan
 < Rincian Pembayaran
 Bayar utilitas periode berjalan
 Transaksi SN
 pembayaran tagihan Marketplace
 Rincian Pesanan
 Rp23.854
 Waktu Selesai 03-07-2024 12:30
 63J2YQGUZYPJCB8AVEPYHZRS
 Metode Pembayaran
 Saldo pembayaran tagihanPay
 pembayaran tagihanPay
 Nama Pengakuisisi
 Nama Penerbit
 pembayaran tagihanPay
 Berhasil
 Order #1
 NPURE Toner Cica Acne Toner
 30ml / Acne Toner / Toner Kulit
 Jerawat Berminyak- Travel
 Size Acid Berjerawat Hydrating
 Mencerahkan Wajah Kotoran
 l 9.1l 86
 Salin",Bills,E-Wallet
gopay_136,"PLN Pascabayar
 JI. Taman Tampaksiring V No. 62 Sentul City Babakan
 Pembayaran iuran periode berjalan
 Rincian Transaksi
 Status
 Metode pembayaran
 Waktu
 Tanggal
 Kopindahsih, Babakan Madang
 ID transaksi
 ID Transaksi pembayaran layanan
 Jumlah
 Rp15.253
 Total
 Bagiin bukti bayar
 Selesai
 Waktunya isi GoPay, nih!
 GoPay Saldo
 13:55
 0420240902104635aC... I
 F-9TQL3N8LYR IO
 02 Sep 2024
 Rp16.130
 Rp17.553
 Biar bisa bayar ini itu lagir Klik di >
 sini buat isi saldo, ya",Bills,E-Wallet
gopay_137,"Telkom/IndiHome
 GoPulsa - SIMPATI 20.000 - VB3HZE3TD29V...
 Pembayaran iuran periode berjalan
 Status
 Metode pembayaran
 Waktu
 Tanggal
 ID transaksi
 ID Transaksi pembayaran layanan
 Nomor serial
 Jumlah
 Rp21.232
 Total
 Selesai
 GoPay Saldo
 Bagiin bukti bayar
 14:30
 O5202407o2035024Hq...
 Waktunya isi GoPay, nih!
 02 Jul 2024
 449536766-793662-G0...
 SEBCYWZVSM82XZBPED44
 Rp17.747
 Rp17.787
 Biar bisa bayar ini itu lagi~ Klik di >
 sini buat isi saldo, ya",Bills,E-Wallet
gopay_138,"TV Kabel
 Rincian Transaksi
 Pembayaran iuran periode berjalan
 Metode pembayaran
 Waktu
 Tanggal
 ID transaksi
 Acquirer Name
 Penyedia Name
 Penyedia Location
 Penyedia PAN
 Terminal ID
 PGPM PRK KOTABARU 1
 QRIS RRN
 Customer PAN
 Jumlah
 Total
 Rp4.076
 Selesai
 GOPay Saldo
 18:10
 23 Mar 2025
 JTV9Z8BKNTQSQRA3AR..
 Bagiin bukti bayar
 Niaga
 PGPM PRK KOTABARU 1
 9FXSYGBWP3
 NLLX9UZ4UZ9RRZWMJE
 Q3448501
 1blss8408753 I
 GVH68CL48DYS33SSZWM
 Rp4.667
 Rp5.518",Bills,E-Wallet
gopay_139,"Iuran Lingkungan
 Rincian Transaksi
 Pembayaran iuran periode berjalan
 Metode pembayaran
 Waktu
 Tanggal
 ID transaksi
 Graha Bina Humaniora
 ID Transaksi pembayaran layanan
 Jumlah
 Total
 Rp20.601
 Bagiin bukti bayar
 Selesai
 Waktunya isi GoPay, nih!
 GoPay Saldo
 O120240921235832tgU...
 RB-112238-2283153 I
 7:11
 22 Sep 2024
 Rp16.579
 Rp2.137o
 Biar bisa bayar ini itu lagi~ Klik di
 sini buat isi saldo, ya",Bills,E-Wallet
gopay_140,"BPJS Ketenagakerjaan
 Rincian Transaksi
 Pelunasan tagihan periode berjalan
 Metode pembayaran
 Waktu
 Tanggal
 ID transaksi
 Rumah Talenta BCA
 ID Transaksi pembayaran layanan
 Jumlah
 Total
 Rp29.753
 Selesai
 Bagiin bukti bayar
 GoPay Saldo
 Waktunya isi GoPay, nih!
 0420250727143149Diw...
 07:45
 27 Jul 2025
 RB-129258-1468741 I
 Rp33.277
 Rp3.737o
 Biar bisa bayar ini itu lagi~ Klik di
 sini buat isi saldo, ya",Bills,E-Wallet
gopay_141,"Telkom/IndiHome
 Rincian Transaksi
 Pembayaran tagihan periode berjalan
 Metode pembayaran
 Waktu
 Tanggal
 ID transaksi
 Rumah Talenta BCA
 ID Transaksi pembayaran layanan
 Jumlah
 Total
 Rp14.336
 Selesai
 Bagiin bukti bayar
 GoPay Saldo
 O4202408110107561d7.
 Waktunya isi GoPay, nih!
 11 Agu 2024
 RB-196525-2187656 I
 8:25
 Rp15.624
 Rp1.618o
 Biar bisa bayar ini itu lagi~ Klik di
 sini buat isi saldo, ya",Bills,E-Wallet
gopay_142,"Telkom/IndiHome
 JI. Raya Mayor Oking Jayaatmaja No. 77, Ciriung, Cibinong.
 Bayar utilitas periode berjalan
 Rincian Transaksi
 Status
 Metode pembayaran
 Waktu
 Tanggal
 ID transaksi
 Lawson, Mayor Oking 6AOB
 ID Transaksi pembayaran layanan
 Jumlah
 Rp22.575
 Total
 Selesai
 Bagiin bukti bayar
 GoPay Saldo
 Waktunya isi GoPay, nih!
 03:25
 02202407191329360j.
 19 Jul 2024
 F-32JDLHCNUY
 Rp22.942
 Rp25.146
 Biar bisa bayar ini itu lagir Klik di >
 sini buat isi saldo, ya",Bills,E-Wallet
blu_143,"Pajak Kendaraan
 Transaksi Berhasil
 17 Sep 2025 | 15:10:29 WIB
 Total
 Rp 1.518.365
 RIS
 JUMPSTART COFFEE
 JAKARTA PUSAT
 Tipe Transaksi
 Kategori
 Detail: Pembayaran tagihan periode berjalan
 No. Ref blu
 QRIS
 9Y Makanan & Minuman
 0945 8966 9203 E
 Punya masalah dengan transa ksi ini?",Bills,Qris
blu_144,"Pajak Kendaraan
 Transaksi Berhasil
 05 Nov 2025| 09:30:32 WIB
 Nominal
 Rp
 92.616,00
 BCA
 GABRIEL MARTIN PRASONA
 Tipe Transaksi
 Kategori
 BCA -7530 2640 97
 Detail: Pembayaran tagihan periode berjalan
 OY2 .l 50%-
 No. Ref blu
 BI-FAST
 69 Uang Keluar o
 1762 3208 7284 0759",Bills,Transfer
blu_145,"BPJS Ketenagakerjaan
 Transaksi Berhasil
 Pelunasan tagihan periode berjalan
 Nominal
 Rp 4.783,00
 BCA
 ANDREAS TRISNA
 BCA - 0356 0797 31
 Tipe Transaksi
 Kategori
 No. Ref blu
 BI-FAST
 Uang Keluar
 1759 7460 2311 9217 (E
 Punya masalah dengan transaksi ini?
 Hubungi Tim haloblu",Bills,Transfer
blu_146,"Telkom/IndiHome
 Transaksi Berhasil
 04 Sep 2025 | 22:12:24 WIB
 Total
 Rp 1.000O0,00
 RIS
 Dimsum Nat food
 BOGOR
 Tipe Transaksi
 Kategori
 Detail: Pembayaran layanan periode berjalan
 No. Ref blu
 QRIS
 9Y Makanan & Minuman
 9445 6401 2182 E
 Punya masalah dengan transa ksi ini?",Bills,Qris
blu_147,"Layanan Kebersihan
 Transaksi Berha
 02 Nov 2025 | 04:30:59 WIB
 Total
 Rp 1.000O0,00
 RIS
 KIOS TALENTA
 BOGOR
 Tipe Transaksi
 Kategori
 Detail: Bayar utilitas periode berjalan
 No. Ref blu
 aYo? 4G. 30%
 QRIS
 Groceries
 0794 5932 6947 E
 Punya masalah dengan transaksi ini?
 K",Bills,Qris
