Nama File,Hasil OCR,Kategori,Method
livin_110,"SEWA MOTOR HARIAN
 by mandiri
 Transfer Rupiah
 Transfer Berhasil!
 31 Okt 2O24 · 03:47:27 WIB No. Ref.
 1339596292330958498
 Penerima
 ALBERT GIVANNO CAHYO
 Bank Mandiri - 66711684577
 Detail Transaksi - Perjalanan dalam kota
 Metode Transfer
 Total Transaksi
 Rekening Sumber
 Sesama Bank Mandiri
 JEANNETTE MILA HARDI
 Bank Mandiri -.........7495
 Keterangan Transaksi - Perjalanan dalam kota
 Bensin X over 31 Okt 24
 Rp21.567",Transport,Transfer
livin_111,"KERETA BANDARA
 Transfer Rupiah
 Transfer Berhasil!
 15 Nov 2026 ·03:08:57 WIB
 Penerima
 ALBERT GIVANNO CAHYO UTO
 0376137918
 Bank Central Asia - .2533
 Detail Transaksi - Pembayaran tiket
 Nominal Transfer
 Metode Transfer
 No. Referensi
 BI Fast
 Tujuan Transaksi
 Biaya Transaksi
 Total Transaksi
 Rekening Sumber
 ALBERT GIVANNO CAHYO
 Bank Mandiri -...2153
 Rp3.673
 BI Fast
 20251103BMRIIDJAO100
 1744518705
 Transfer Kekayaarn
 Rp54.228
 Rp144.962",Transport,Transfer
livin_112,"ANGKOT DIGITAL
 Transfer
 Transfer Berhasil!
 21 Mar 2026 ·18:03:37 WIB - No. Ref.
 5574313291212775618
 Penerima
 DIDIT AZHARI
 Bank Rakyat Indonesia - 76740
 Detail Transaksi - Pembayaran perjalanan malam
 Nominal Transfer
 Metode Transfer
 Tujuan Transaksi
 Biaya Transaksi
 Total Transaksi
 Rekening Sumber
 DIDIT AZHARI
 Bank Mandiri - . ......4371
 Keterangan Transaksi - Pembayaran perjalanan malam
 39
 Rp142.903
 BI Fast
 Lainnya
 Rp26.660
 Rp55.812",Transport,Transfer
livin_113,"PENYEBERANGAN FERRY
 liyin
 Transfer Rupiah
 Transfer Berhasil!
 27 Okt 2026- 23:44:19 WIB No. Ref.
 295939172513552157
 Penerima
 SMARTFREN TELECOM
 Bank Mandiri -3271040541152
 Detail Transaksi - Layanan antar-jemput
 Metode Transfer
 NO0 43.0,ul 4| 38%
 Total Transaksi
 Rekening Sumber
 NOER ICHWANI
 Bank Mandiri
 ||
 Keterangan Transaksi - Layanan antar-jemput
 Sesama Bank Mandiri
 .1146
 Rp127.849
 X",Transport,Transfer
livin_114,"GOJEK
 by mandiri
 Transfer Rupiah
 Transfer Berhasil!
 05 Mar 2025- 03:59:37 WIB
 Penerima
 ANAM SANDAYA
 Bank Rakyat Indonesia - 450544471324754
 Detail Transaksi - Top up saldo transport
 Nominal Transfer
 Metode Transfer
 No. Referensi
 BI Fast
 Tujuan Transaksi
 Biaya Transaksi
 Total Transaksi
 Rekening Sumber
 Rp75.188
 Bank Mandiri -......2728
 BI Fast
 20250318BMRIIDJAO
 7446660993538
 Lainnya
 Rp28.586
 Rp90.984",Transport,Transfer
ovo_115,"GRABBIKE
 15.48
 Aktivitas
 Detail Transaksi - Biaya tol
 Tanggal
 OVO Cash Terpakai
 Waktu
 Pembayaran Berhasil
 No. Referensi
 Rp84.813
 Nominal Pembayaran
 Biaya Transaksi
 Total
 Grao
 Grab
 l 4G (78
 Tutup
 Rp112.792
 07 Okt 2024
 22:59
 24d3246669814ba2b7...
 Rp42.097
 Rp122.734
 Rp79.170",Transport,E-Wallet
ovo_116,"KAI ACCESS
 X
 Aktivitas
 Detail Transaksi - Transit dan koneksi
 Tanggal
 OVO Nabung Terpakai
 Waktu
 Pembayaran Berhasil
 No. Referensi
 Rp129.334
 Nominal Pembayaran
 Biaya Transaksi
 Total
 D.nnt Dnntn
 Gra
 Grab
 Tutup
 l 53
 Rp146.573
 20 Mei 2024
 OVO Nabung by S superbank
 cc607418d3b64la6bb...
 05:44
 Rp36.654
 Rp112.750
 Rp37.962",Transport,E-Wallet
ovo_117,"TRANSJAKARTA
 X
 X
 Aktivitas
 Detail Transaksi - Tarif perjalanan
 Tanggal
 OVO Nabung Terpakai
 Waktu
 Pembayaran Berhasil
 No. Referensi
 Rp53.724
 Nominal Pembayaran
 Biaya Transaksi
 Total
 D..nnt Dnesn
 Gra
 Grab
 Tutup
 42
 Rp137.823
 06 Feb 2024
 a4f52ca520014d3986...
 OVO Nabung by S superbank
 18:52
 Rp70.803
 Rp34.013
 Rp22.028",Transport,E-Wallet
ovo_118,"MRT JAKARTA
 X
 Aktivitas
 Detail Transaksi - Pembayaran parkir
 Tanggal
 OVO Nabung Terpakai
 Waktu
 Pembayaran Berhasil
 No. Referensi
 Rp53.724
 Nominal Pembayaran
 Biaya Transaksi
 Total
 D.nnt Dnnan
 Gra
 Grab
 Tutup
 53
 Rp137.777
 08 Jan 2025
 OVO Nabung by G superbank
 8ce5c68b4b054313al...
 18:41
 Rp138.440
 Rp4.729
 Rp58.447",Transport,E-Wallet
ovo_119,"LRT JABODEBEK
 X
 Aktivitas
 Detail Transaksi - Reservasi kursi
 Tanggal
 OVO Nabung Terpakai
 Waktu
 Pembayaran Berhasil
 No. Referensi
 Rp142.311
 Nominal Pembayaran
 Biaya Transaksi
 Total
 D.nnt Dnnn
 Gra
 Grab
 Tutup
 .l 43
 Rp39.193
 26 Jul 2026
 oVO Nabung by S superbank
 d98b65d5b5a34009a...
 01:49
 Rp132.595
 Rp11.810
 Rp97.303",Transport,E-Wallet
ovo_120,"TIKET BUS ANTAR KOTA
 X
 Aktivitas
 Detail Transaksi - Perjalanan dalam kota
 Tanggal
 OVO Nabung Terpakai
 Waktu
 Pembayaran Berhasil
 No. Referensi
 Rp27.381
 Nominal Pembayaran
 Biaya Transaksi
 Total
 D.nnt Dnntn
 Gra
 Grab
 Tutup
 53
 OVO Nabung by G superbank
 Rp58.189
 19 Mar 2026
 ab4050f9c27b4e9ca...
 20:33
 Rp85.766
 Rp45.819
 Rp90.728",Transport,E-Wallet
ovo_121,"PARKIR ELEKTRONIK
 X
 Aktivitas
 Detail Transaksi - Pembayaran tiket
 Tanggal
 OVO Nabung Terpakai
 Waktu
 Pembayaran Berhasil
 No. Referensi
 Rp9.911
 Nominal Pembayaran
 Biaya Transaksi
 Total
 Grao
 Grab
 Tutup
 l 42
 Rp146.710
 03 Mei 2024
 OVO Nabung by S superbank
 eb88a0a541fc4eb28d...
 05:06
 Rp73.567
 Rp132.388
 Rp11.319",Transport,E-Wallet
bca_122,"TOL ELEKTRONIK
 BCA
 RRN
 BCA
 Payment to
 Acquirer
 QRIS Payment Successful
 Transaction Type
 Merchant PAN
 Terminal ID
 IDR 12,O00.00
 Merchant Location
 Source of Fund
 Customer PAN
 uP RCA
 Total Payment
 BCA
 10 Oct2025 15:12:30
 Reference No.
 BCA
 ,BCA
 BCA
 BCA
 BCA
 BCA
 BCA
 BCA
 PT Blue Origin
 Ecommerce
 DANA
 Kota Jakarta , 11470, ID
 419693157
 936009150587O142491
 QRIS Payment
 892583206
 TAHAPAN XPRESI
 761 - 5** **83
 6938983314659116655
 IDR 12,000.00
 110392405147",Transport,Qris
bca_123,"TAKSI ONLINE
 &BCA
 RRN
 BCA
 Payment to
 Acquirer
 QRIS Payment Successful
 Transaction Type
 IDR 23,000.00
 Merchant Location
 Merchant PAN
 Terminal |D
 Source of Fund
 Customer PAN
 eBCA
 Total Payment
 10 Oct 202517:19:39
 Reference No.
 SCA
 CA
 BCA
 BC
 BCA
 BCA
 GRAB TRANSPORT
 8CA
 OVO
 266570279
 Jakarta Selat, 12430, ID
 QRIS Payment
 5922220644742123094
 19yyq|Rsp7Gn8E55
 TAHAPAN XPRESI
 761 -5** - **83
 1016224999827950145
 IDR 23,000.00
 9QxIK8C",Transport,Qris
bca_124,"SEWA MOTOR HARIAN
 &BCA
 RRN
 BCA
 Payment to
 Acquirer
 QRIS Payment Successful
 Transaction Type
 IDR 35,000.00
 Merchant PAN
 Terminal |D
 Merchant Location
 Source of Fund
 Customer PAN
 eBCA
 Total Payment
 05 Sep 2025 15:46:18
 Reference No.
 S8CA
 BCA
 BCA
 &BCA
 BCA
 BCA
 8CA
 The Portrait Place
 GOPAY
 174773329
 BANDUNG, 40212, ID
 QRIS Payment
 1487696393827615396
 A01
 TAHAPAN XPRESI
 761- 5** - **83
 0227846997335494651
 IDR 35,000.00
 965666683272",Transport,Qris
bca_125,"KERETA BANDARA
 BCA
 Transfer Successful
 Beneficiary Name
 IDR 5,000.00
 Beneficiary Account
 Transaction Type
 Target Currency
 Remarks
 Source of Fund
 GRUP BCA
 23 Jan 2024 23:50:58
 Source Currency
 Target Amount
 )BCA
 Reference No.
 BC
 BC
 ANDREAS TRISNA
 BC
 &BC
 035-607 - 9731
 Transfer to BCA Account
 IDR - Indonesian Rupiah
 BCA
 761 -5**-**83
 ***
 IDR - Indonesian Rupiah
 IDR 5,000.00
 952712025091817545888
 4TRFO6652 94863",Transport,Transfer
bca_126,"ANGKOT DIGITAL
 &BCA
 B
 Transfer Successful
 Beneficiary Name
 IDR 41,000.00
 Beneficiary Account
 Transaction Type
 Target Currency
 Source of Fund
 Remarks
 GRUP 8CA
 01 Agu 2026 10:50:44
 Source Currency
 Target Amount
 BCA
 Reference No.
 BC
 SRI NINGSIH THENU
 BC
 &BC
 573 -503 - 8149
 Transfer to BCA Account
 IDR - Indonesian Rupiah
 BCA
 761 - 5**-**83
 IDR - Indonesian Rupiah
 IDR 41,000.00
 70108220781137995635
 99TRF0743276648",Transport,Transfer
bca_127,"PENYEBERANGAN FERRY
 BCA
 BCA
 8CA
 Transfer Successful
 BCA Virtual Account No.
 Product Name
 billdesc
 Source of Fund
 IDR 111,000.00
 8CA
 Bill Total
 GRUP BCA
 Total Payment
 BCA
 02 Jun 2026 14:39:27
 Transaction Type
 Reference No.
 8CA
 BC
 BC
 1241272380468275
 BC
 BCA
 MyTelkomsel
 MY TELKOMSEL
 761 -5** _ **83
 IDR 111,000.00
 IDR 111,000.00
 IDR 111,O00.00
 Transfer to BCA
 Virtual Account
 952712025101822092777
 5TVA2734889000",Transport,Virtual Account
bca_128,"GOJEK
 BCA
 BCA
 BCA Virtual Account No.
 8CA
 billdesc
 Transfer Successful
 26 Mar 2025 23:57:51
 Product Name
 IDR 41,400.00
 Source of Fund
 Bill Total
 8CA
 GRUP BCA
 Total Payment
 BCA
 Transaction Type
 Reference No.
 BC
 BC
 89520284576521328
 BCA
 BCA
 BC
 TKPTokopediaAnon
 TOKOPEDIA
 761 -5** _ **83
 IDR 41,400.00
 IDR 41,400.00
 IDR 41,400.00
 Transfer to BCA
 Virtual Account
 56638361517182754801
 69TVA7648557700",Transport,Virtual Account
shopee_129,"GRABBIKE
 Bayar Ke
 Transaksi SN
 Rincian Pembayaran - Reservasi kursi
 S Transport Credit
 Rincian Pesanan - Reservasi kursi
 Waktu Selesai 17-08-2025 08:09
 -Rp31.321
 PPSA5505611443106723307
 Metode Pembayaran
 Saldo TransportPay
 TransportPay
 Nama Pengakuisisi
 TransportPay
 Nama Penerbit
 Berhasil
 (90
 Salin
 O Transport Pay telah berizin dan diawasi oleh Bank Indonesia.
 Cek Selengkapnya
 *Biaya (Jika Ada) Termasuk PPN
 PT Airpay International Indonesia
 O Kamu bisa melihat riwayat dana masuk/dana keluar untuk
 saldo TransportPay-mu di sini.",Transport,E-Wallet
shopee_130,"KAI ACCESS
 Bayar Ke
 by. byU
 Transaksi SN
 Rincian Pesanan - Perjalanan dalam kota
 Order SN
 Rincian Pembayaran - Perjalanan dalam kota
 ATK3ENfch3zdL
 -Rp110.547
 Waktu Selesai 16-11-2024 03:09
 032420448207001594
 Metode Pembayaran
 TransportPay
 Merchant Ref ID
 ce62a2bd9d68
 TransportPay
 Nama Pengakuisisi
 TransportPay
 Nama Penerbit
 l90
 Berhasil
 Salin",Transport,E-Wallet
shopee_131,"TRANSJAKARTA
 Bayar Ke
 S Transport
 Rincian Pembayaran - Pembayaran tiket
 Order SN
 Rincian Pesanan - Pembayaran tiket
 Transaksi SN
 ATRSZxrjYUmBL
 Waktu Selesai 07-05-2025 19:16
 771333447626393436
 -Rp110.092
 Metode Pembayaran
 Saldo TransportPay
 Nama Pengakuisisi
 TransportPay
 TransportPay
 Nama Penerbit
 Order #1
 Berhasil
 Tempelan Balon / Lem Dekorasi /
 Perekat Balon
 (90
 Salin",Transport,E-Wallet
shopee_132,"MRT JAKARTA
 Bayar Ke
 S
 Transport
 Transaksi SN
 Rincian Pembayaran - Pembayaran perjalanan malam
 Rincian Pesanan - Pembayaran perjalanan malam
 Order SN
 ATMmsYhYcDhik
 Waktu Selesai 01-06-2025 19:08
 499616592661085732
 -Rp141.222
 Metode Pembayaran
 Saldo Transport Pay
 Nama Pengakuisisi
 TransportPay
 TransportPay
 Nama Penerbit
 Order #1
 Berhasil
 Plastik JUMBO 120x200cm &
 90x120 TEBAL PE Anti Sobek
 (90
 Salin",Transport,E-Wallet
shopee_133,"LRT JABODEBEK
 Bayar Ke
 S Transport
 Order SN
 Rincian Pesanan - Layanan antar-jemput
 Rincian Pembayaran - Layanan antar-jemput
 Transaksi SN
 ATbThMUCiGbBo
 -Rp37.382
 722329716743380054
 Waktu Selesai 07-04-2025 03:39
 Metode Pembayaran
 Saldo TransportPay
 TransportPay
 Nama Pengakuisisi
 TransportPay
 Nama Penerbit
 Order #1
 Co tweet
 l90
 Berhasil
 Salin",Transport,E-Wallet
shopee_134,"TIKET BUS ANTAR KOTA
 Bayar Ke
 S
 Transport
 Transaksi SN
 Rincian Pesanan - Top up saldo transport
 Order SN
 Rincian Pembayaran - Top up saldo transport
 AT7sStdqTDcPq
 Waktu Selesai 20-11-2024 22:57
 268315893571266110
 -Rp37.095
 Metode Pembayaran
 Saldo TransportPay
 Nama Pengakuisisi
 TransportPay
 TransportPay
 Nama Penerbit
 Order #1
 Berhasil
 l90
 [MILOLI] 10 Rolls Washi Tape
 Deco Masking Tape Jurnal DIY
 Salin",Transport,E-Wallet
shopee_135,"PARKIR ELEKTRONIK
 Bayar Ke
 S
 Transport
 Transaksi SN
 Rincian Pesanan - Biaya tol
 Order SN
 Rincian Pembayaran - Biaya tol
 ATAAyZBJq1wFY
 -Rp34.710
 Waktu Selesai 20-02-2025 13:04
 138249671832582386
 Metode Pembayaran
 Saldo TransportPay
 TransportPay
 Nama Pengakuisisi
 TransportPay
 Nama Penerbit
 Order #1
 Berhasil
 l90
 SILKY PUDDING 155GRAM
 FORISA MOMS RECIPE/Silky
 Salin",Transport,E-Wallet
gopay_136,"TOL ELEKTRONIK
 Rincian Transaksi - Transit dan koneksi
 Status
 Metode pembayaran
 Waktu
 Tanggal
 ID transaksi
 TUNQU NANGKRING
 ID Transaksi Gojek
 Jumlah
 Total
 Rp68.643
 Bayar pake GoPay Coins
 Bayar pake GoPay Saldo
 Bagiin bukti bayar
 Bi bisa
 Selesai
 Waktunya isi GoPay, nih!
 GOPay Coins
 GOPay Saldo
 05202510221123350Na... I
 09:38
 17 Jan 2025
 RB-3839479-31537795
 Rp81.546
 Rp3.969
 lagj~ Klik di
 375
 Rp14.509",Transport,E-Wallet
gopay_137,"TAKSI ONLINE
 Rincian Transaksi - Tarif perjalanan
 Status
 Metode pembayaran
 Waktu
 Tanggal
 ID transaksi
 Rumah Talenta BCA
 ID Transaksi Gojek
 Jumlah
 Total
 Rp57.316
 Selesai
 Bagiin bukti bayar
 GoPay Saldo
 Waktunya isi GoPay, nih!
 0420250727143149Diw...
 10:12
 27 Des 2025
 RB-129258-1468741 I
 Rp109.367
 Rp62.658.00o
 Biar bisa bayar ini itu lagi~ Klik di
 sini buat isi saldo, ya",Transport,E-Wallet
gopay_138,"SEWA MOTOR HARIAN
 Rincian Transaksi - Pembayaran parkir
 Status
 Metode pembayaran
 Waktu
 Tanggal
 ID transaksi
 ID Transaksi Gojek
 Jumlah
 Total
 Rp44.623
 Stasiun Tebet
 Selesai
 Bagiin bukti bayar
 GoPay Saldo
 Waktunya isi GoPay, nih!
 0520241018103105sCE...
 16:49
 09 Mar 2025
 T-KCI-6rhx3EW2EJNnU... In
 Rp68.694
 Rp20.887
 Biar bisa bayar ini itu lagi~ Klik di
 sini buat isi saldo, ya",Transport,E-Wallet
gopay_139,"KERETA BANDARA
 Rincian Transaksi - Reservasi kursi
 Status
 Metode pembayaran
 Waktu
 Tanggal
 ID transaksi
 Rumah Talenta BCA
 ID Transaksi Gojek
 Jumlah
 Total
 Rp37.847
 Bayar pake GoPay Coins
 Bayar pake GoPay Saldo
 Bagiin bukti bayar
 Bi bisa
 Selesai
 Waktunya isi GoPay, nih!
 GOPay Coins
 GoPay Saldo
 O120250728110952wtB... l
 05:46
 20 Mar 2025
 RB-141657-1467773
 Rp135.459
 Rp115.039
 lagj~ Klik di
 100
 Rp134.255",Transport,E-Wallet
gopay_140,"ANGKOT DIGITAL
 Rincian Transaksi - Perjalanan dalam kota
 Status
 Metode pembayaran
 Waktu
 Tanggal
 ID transaksi
 Rumah Talenta BCA
 ID Transaksi Gojek
 Jumlah
 Total
 Rp112.534
 Selesai
 Bagiin bukti bayar
 GOPay Saldo
 Waktunya isi GoPay, nih!
 01:06
 0320250209092400Z.. N
 22 Jun 2025
 RB-151232-1202046
 Rp39.402
 Rp127.570.50o
 Biar bisa bayar ini itu lagi~ Klik di >
 sini buat isi saldo, ya",Transport,E-Wallet
gopay_141,"PENYEBERANGAN FERRY
 Rincian Transaksi - Pembayaran tiket
 Status
 Metode pembayaran
 Waktu
 Tanggal
 GoSend Instant ##GK-91-399156686
 ID transaksi
 ID Transaksi Gojek
 Jumlah
 Total
 Rp85.818
 Bagiin bukti bayar
 Selesai
 Waktunya isi GoPay, nih!
 GoPay Saldo
 0120240831093538Nd...
 GK-91-861259047 I
 06:13
 28 Des 2025
 Rp47.098
 Rp116.723.50o
 Biar bisa bayar ini itu lagi~ Klik di
 sini buat isi saldo, ya",Transport,E-Wallet
gopay_142,"GOJEK
 Rincian Transaksi - Pembayaran perjalanan malam
 Status
 Metode pembayaran
 Waktu
 Tanggal
 ID transaksi
 Klinik RUKUN Medika
 ID Transaksi Gojek
 Jumlah
 Total
 Rp65.154
 Selesai
 Bagiin bukti bayar
 GoPay Saldo
 Waktunya isi GoPay, nih!
 0120250728095139nlQ..
 02:23
 09 Apr 2024
 RB-194753-7994298
 Rp94.462
 Rp47.760
 Biar bisa bayar ini itu lagi~ Klik di
 sini buat isi saldo, ya",Transport,E-Wallet
blu_143,"GRABBIKE
 Transaksi Berhasil
 14 Mei 2025 | 07:19:56 WIB
 Nominal
 Rp
 160.000,00
 BCA
 NAOMI INDAH ANATASYA SIM
 BCA - 8135 526491
 Tipe Transaksi
 Kategori
 Detail - Layanan antar-jemput
 No. Ref blu
 l 44%
 BI-FAST
 69 Uang Keluar o
 1761 3814 0862 0895 E
 <",Transport,Transfer
blu_144,"KAI ACCESS
 O1 Nov 2025 | 06:18:07 WIB
 Nominal
 Rp
 16.000,00
 BCA
 BIOLINE ALEXANDRI HENDRA
 BCA - 2860 5281 11
 Tipe Transaksi
 Detail - Top up saldo transport
 No. Ref blu
 Oa Y.l 27%
 BI-FAST
 1761 9927 7650 9119 E
 <",Transport,Transfer
blu_145,"TRANSJAKARTA
 Transaksi Berhasil
 LINE
 17 Okt 2026| 10:1417 WIB
 Nominal
 Rp
 13.000,o0
 BCA
 STEVEN JAYADI WIYANTO
 BCA - 0892 2352 69
 Tipe Transaksi
 Detail - Biaya tol
 No. Ref blu
 Vo) 4G
 LTE l 65%
 BI-FAST
 1762 0532 5749 1957 B
 <",Transport,Transfer
blu_146,"MRT JAKARTA
 Transaksi Berhasil
 07 Mei 2025 | 12:09:51 WIB
 Nominal
 Rp50.582
 BCA
 HIDAYAT
 BCA - 7475 3245 61
 Tipe Transaksi
 Kategori
 No. Ref blu
 BI-FAST
 Uang Keluar
 1762 0889 0142 0767 EJ
 Punya masalah dengan transaksi ini?
 Hubungi Tim haloblu",Transport,Transfer
blu_147,"LRT JABODEBEK
 Transaksi Berhasil
 12 Mei 2026 | 15:42:58 WIB
 Total
 Rp86.953
 RIS
 CHI CONG FAN
 BOGOR
 Tipe Transaksi
 Kategori
 Detail - Tarif perjalanan
 No. Ref blu
 QRIS
 1277 9931 4741 (E
 Punya masalah dengan transaksi ini?",Transport,Qris
blu_148,"TIKET BUS ANTAR KOTA
 Transaksi Berhasil
 15 Jun 2026 | 09:07:56 WWIB
 Nominal
 Rp122.091.00
 BCA
 digital
 MARIA DIAN NARENDRA
 BCA Digital - 0032 6123 7125
 Tipe Transaksi
 Kategori
 No. Ref blu
 Antar blu
 Uang Keluar
 1761 2194 1592 2362 (E
 Punya masalah dengan transaksi ini?
 Hubungi Tim haloblu",Transport,Transfer
blu_149,"PARKIR ELEKTRONIK
 Transaksi Berhasil
 05 Jan 2024| 02:31:55 WIB
 Total
 Rp26.390.0O0,00
 RIS
 Tiket TALENTA
 BOGOR
 Tipe Transaksi
 Kategori
 Detail - Reservasi kursi
 No. Ref blu
 QRIS
 Groceries
 5046 8853 9296 EJ
 Punya masalah dengan transa ksi ini?
 V",Transport,Qris
