Nama File,Hasil OCR,Kategori,Method
OVO_11,"X
15.47 A
Aktivitas
Detail Transaksi
Tanggal
OVO Cash Terpakai
Waktu
No. Referensi
Pembayaran Berhasil
Rp116.850
Biaya Transaksi
Nominal Pembayaran
Total
Grao
Grab
l 4G (78
Tutup
Rpll6.850
12 Dec 2024
f390f7687a364fab8751..
17:31
Rpll6.850
Rp0
Rp116.850",Transport,E-WALLET
OVO_12,"X
X
15.48
Aktivitas
Detail Transaksi
Tanggal
OVO Cash Terpakai
Waktu
Pembayaran Berhasil
No. Referensi
Rp60.000
Nominal Pembayaran
Biaya Transaksi
Total
Grao
Grab
l 4G (78
Tutup
Rp60.000
08 Dec 2024
19:52
a46ff73b8c894aa0af0...
Rp60.000
Rp0
Rp60.000",Transport,E-WALLET
OVO_13,"X
15.48
Aktivitas
Detail Transaksi
Tanggal
OVO Cash Terpakai
Waktu
Pembayaran Berhasil
No. Referensi
Rp37.000
Nominal Pembayaran
Biaya Transaksi
Total
Alfagift
Alfagift
l 4G (78
Tutup
<
Rp37.000
08 Dec 2024
T-241208-AGCTDYV
17:51
Rp37.000
RpO
Rp37.000",Transport,E-WALLET
OVO_14,"X
15.48
Aktivitas
Detail Transaksi
Tanggal
OVO Cash Terpakai
Waktu
Pembayaran Berhasil
No. Referensi
Rp79.999
Nominal Pembayaran
Biaya Transaksi
Total
Grao
Grab
l 4G (78
Tutup
Rp79.999
03 Dec 2024
16:15
24d3246669814ba2b7...
Rp79,999
Rp0
Rp79.999",Transport,E-WALLET
OVO_15,"4:05 DAD•
X
Aktivitas
Detail Transaksi
Tanggal
OVO Cash Terpakai
Waktu
Pembayaran Berhasil
No. Referensi
Rp28.245
Nominal Pembayaran
Biaya Transaksi
Total
Pusat Bantuan
Gra
Grab
Solusi dari masalah kamu di OVO
52
Tutup
Rp28.245
25 May 2025
8fa35d8d49d941b081...
11:27
Rp28.245
Rp0
Rp28.245",Transport,E-WALLET
OVO_16,"14.28 Ê•
X
Aktivitas
Detail Transaksi
Tanggal
OVO Cash Terpakai
Waktu
Pembayaran Berhasil
No. Referensi
Rp16.500
Nominal Pembayaran
Total
Biaya Transaksi
Grab
Grab
OA 82
D:aas Daa
Tutup
Rp16.500
20 Sep 2025
11:24
Oa84b099445648ee...
Rpl6.500
Rp0
Rpl6.500",Transport,E-WALLET
OVO_17,"14.29 Ê&•
X
Aktivitas
Detail Transaksi
Tanggal
OVO Cash Terpakai
Waktu
Pembayaran Berhasil
No. Referensi
Rp16.000
Nominal Pembayaran
Total
Biaya Transaksi
Grab
Grab
Vo
D:aas Daa
LER l982
Tutup
Rpl6.000
20 Sep 2025
08:39
40b2f8131dfc45eb9.
Rpl6.000
Rp0
Rpl6.000",Transport,E-WALLET
OVO_18,"2:27 A
X
Aktivitas
Detail Transaksi
Tanggal
OVO Nabung Terpakai
Waktu
Pembayaran Berhasil
No. Referensi
Rp12.499
Nominal Pembayaran
Biaya Transaksi
Total
D.nnt Dnnn
Gra
Grab
Tutup
.l 43
Rp12.499
02 Nov 2025
oVO Nabung by S superbank
d98b65d5b5a34009a...
16:42
Rp12.499
Rp0
Rp12.499",Transport,E-WALLET
OVO_19,"2:27 A6
X
Aktivitas
Detail Transaksi
Tanggal
OVO Nabung Terpakai
Waktu
Pembayaran Berhasil
No. Referensi
Rp37.200
Nominal Pembayaran
Biaya Transaksi
Total
D..nnt Dnesn
Gra
Grab
Tutup
.l43
Rp37.200
02 Nov 2025
OVO Nabung by S superbank
02c9adfa9lb34flfb5a...
09:50
Rp37.200
Rp0
Rp37.200",Transport,E-WALLET
OVO_20,"2:28 AG •
X
X
Aktivitas
Detail Transaksi
Tanggal
OVO Nabung Terpakai
Waktu
Pembayaran Berhasil
No. Referensi
Rp33.500
Nominal Pembayaran
Biaya Transaksi
Total
Dnnt Dantn
Gra
Grab
Tutup
l42
OVO Nabung by S superbank
Rp33.500
01 Nov 2025
5f1bc6089cdb4ad294...
18:24
Rp33.500
Rp0
Rp33.500",Transport,E-WALLET
OVO_21,"2:28 AG •
X
Aktivitas
Detail Transaksi
Tanggal
OVO Nabung Terpakai
Waktu
Pembayaran Berhasil
No. Referensi
Rp32.500
Nominal Pembayaran
Biaya Transaksi
Total
Gra
Grab
Tutup
l42
oVO Nabung by S superbank
Rp32.500
01 Nov 2025
327b6562d db54c1595..
15:03
Rp32.500
Rp0
Rp32.500",Transport,E-WALLET
OVO_22,"2:28 DA
X
Aktivitas
Detail Transaksi
Tanggal
OVO Nabung Terpakai
Waktu
Pembayaran Berhasil
No. Referensi
Rp14.000
Nominal Pembayaran
Biaya Transaksi
Total
D.nnt Dnnn
Gra
Grab
Tutup
l 42
oVO Nabung by S superbank
Rp14.000
19 Oct 2025
cOb4becl00 fe45e08...
01:40
Rp14.000
Rp0
Rpl4.000",Transport,E-WALLET
OVO_23,"2:28 D A•
X
Aktivitas
Detail Transaksi
Tanggal
OVO Nabung Terpakai
Waktu
Pembayaran Berhasil
No. Referensi
Rp39.501
Nominal Pembayaran
Biaya Transaksi
Total
D.nnt Dnnn
Gra
Grab
Tutup
l 42
OVO Nabung by S superbank
Rp39.501
14 Oct 2025
07621fb6f5f446748a4..
17:52
Rp39.501
Rp0
Rp39.501",Transport,E-WALLET
OVO_24,"2:29 AO•
X
X
Aktivitas
Detail Transaksi
Tanggal
OVO Nabung Terpakai
Waktu
Pembayaran Berhasil
No. Referensi
Rp39.501
Nominal Pembayaran
Biaya Transaksi
Total
D.nnt Dnnan
Gra
Grab
Tutup
l42
OVO Nabung by S superbank
K
Rp39.501
abdaa46c9769475f8a...
12 Oct 2025
08:25
Rp39.501
Rp0
Rp39.501",Transport,E-WALLET
OVO_25,"2:29 AG •
X
Aktivitas
Detail Transaksi
Tanggal
OVO Nabung Terpakai
Waktu
Pembayaran Berhasil
No. Referensi
Rp37.200
Nominal Pembayaran
Biaya Transaksi
Total
Dnnt Dantn
Gra
Grab
Tutup
OVO Nabung by S superbank
42
Rp37.200
aa688fd809034030a9...
11 Oct 2025
13:09
Rp37.200
Rp0
Rp37.200",Transport,E-WALLET
OVO_26,"2:29 D A•
X
Aktivitas
Detail Transaksi
Tanggal
OVO Nabung Terpakai
Waktu
Pembayaran Berhasil
No. Referensi
Rp39.501
Nominal Pembayaran
Biaya Transaksi
Total
D.nnt Dnnan
Gra
Grab
Tutup
l42
Rp39.501
08 Oct 2025
oVO Nabung by S superbank
d90bflf6f5bf4cf888b..
19:35
Rp39.501
Rp0
Rp39.501",Transport,E-WALLET
OVO_27,"2:29 D A•
X
Aktivitas
Detail Transaksi
Tanggal
OVO Nabung Terpakai
Waktu
Pembayaran Berhasil
No. Referensi
Rp23.500
Nominal Pembayaran
Biaya Transaksi
Total
Grao
Grab
Tutup
l 42
Rp23.500
05 Oct 2025
OVO Nabung by S superbank
eb88a0a541fc4eb28d...
12:18
Rp23.500
Rp0
Rp23.500",Transport,E-WALLET
OVO_28,"2:29 DAG •
X
X
Aktivitas
Detail Transaksi
Tanggal
OVO Nabung Terpakai
Waktu
Pembayaran Berhasil
No. Referensi
Rp27.750
Nominal Pembayaran
Biaya Transaksi
Total
D.nnt Dnntn
Gra
Grab
Tutup
l 42
Rp27.750
04 Oct 2025
OVO Nabung by S superbank
e426ed5e2f2 b465e8...
09:50
Rp27.750
Rp0
Rp27.750",Transport,E-WALLET
OVO_29,"2:29 D A•
X
Aktivitas
Detail Transaksi
Tanggal
OVO Nabung Terpakai
Waktu
Pembayaran Berhasil
No. Referensi
Rp40.501
Nominal Pembayaran
Biaya Transaksi
Total
Gra
Grab
Tutup
.l 42
Rp40.501
03 Oct 2025
OVO Nabung by S superbank
a1974f6a02244df18b0...
18:34
Rp40.501
Rp0
Rp40.501",Transport,E-WALLET
OVO_30,"2:30 A •
X
X
Aktivitas
Detail Transaksi
Tanggal
OVO Nabung Terpakai
Waktu
Pembayaran Berhasil
No. Referensi
Rp26.501
Nominal Pembayaran
Biaya Transaksi
Total
D.nnt Dnntsn
Gra
Grab
Tutup
42
Rp26.501
24 Sep 2025
2d57b6daef5b469e9c...
OVO Nabung by S superbank
17:51
Rp26.501
Rp0
Rp26.501",Transport,E-WALLET
OVO_31,"2:30 DA •
X
X
Aktivitas
Detail Transaksi
Tanggal
OVO Nabung Terpakai
Waktu
Pembayaran Berhasil
No. Referensi
Rp36.000
Nominal Pembayaran
Biaya Transaksi
Total
D..nnt Dnesn
Gra
Grab
Tutup
42
Rp36.000
22 Sep 2025
a4f52ca520014d3986...
OVO Nabung by S superbank
18:05
Rp36.000
Rp0
Rp36.000",Transport,E-WALLET
OVO_32,"2:30 A •
X
X
Aktivitas
Detail Transaksi
Tanggal
OVO Nabung Terpakai
Waktu
Pembayaran Berhasil
No. Referensi
Rp37.905
Nominal Pembayaran
Biaya Transaksi
Total
D..nnt Dnesn
Gra
Grab
Tutup
OVO Nabung by S superbank
42
Rp37905
d18759caccb5421c8f...
21 Sep 2025
17:14
Rp37905
Rp0
Rp37905",Transport,E-WALLET
OVO_33,"2:30 AG •
X
X
Aktivitas
Detail Transaksi
Tanggal
OVO Nabung Terpakai
Waktu
Pembayaran Berhasil
No. Referensi
Rp14.000
Nominal Pembayaran
Biaya Transaksi
Total
Gra
Grab
Tutup
OVO Nabung by S superbank
42
Rp14.000
1b7a85la319d4dcc901..
21 Sep 2025
05:40
Rp14.000
Rp0
Rp14.000",Transport,E-WALLET
OVO_34,"2:30 (AG e
X
Aktivitas
Tanggal
Detail Transaksi
Waktu
Pembayaran Berhasil
OVO Nabung Terpakai
No. Referensi
Rp43.300
KLIK INDOMARET
Biaya Transaksi
Total
Nominal Pembayaran
Dnnt Dantn
Tutup
l42
OVO Nabung by S superbank
K
Rp43.300
20 Sep 2025
OVO25092015140942...
15:14
Rp43.300
Rp0
Rp43.300",Transport,E-WALLET
OVO_35,"2:30 DA•
X
Aktivitas
Detail Transaksi
Tanggal
OVO Nabung Terpakai
Waktu
Pembayaran Berhasil
No. Referensi
Rp22.000
Nominal Pembayaran
Biaya Transaksi
Total
D.nnt Dnnn
Gra
Grab
Tutup
l42
Rp22.000
20 Sep 2025
oVO Nabung by S superbank
50d4056a680844a6b..
10:21
Rp22.000
Rp0
Rp22.000",Transport,E-WALLET
OVO_36,"4:02 A O•
X
Aktivitas
Detail Transaksi
Tanggal
OVO Nabung Terpakai
Waktu
Pembayaran Berhasil
No. Referensi
Rp18.000
Nominal Pembayaran
Biaya Transaksi
Total
Dnnt Dantn
Gra
Grab
Tutup
l 53
oVO Nabung by S superbank
Rp18.000
5daeel13af2b94bd68a...
14 Sep 2025
11:15
Rp18.000
Rp0
Rp18.000",Transport,E-WALLET
OVO_37,"4:02 DAO•
X
Aktivitas
Detail Transaksi
Tanggal
OVO Nabung Terpakai
Waktu
Pembayaran Berhasil
No. Referensi
Rp131.600
Nominal Pembayaran
Biaya Transaksi
Total
Dnnt Dantn
Gra
Grab
Tutup
l 53
Rp131.600
05 Sep 2025
oVO Nabung by S superbank
781854b72b014709b2...
11:05
Rp131.600
Rp0
Rp131.600",Transport,E-WALLET
OVO_38,"4:02 AO•
X
X
Aktivitas
Detail Transaksi
Tanggal
OVO Nabung Terpakai
Waktu
Pembayaran Berhasil
No. Referensi
Rp39.250
Nominal Pembayaran
Biaya Transaksi
Total
Dnnt Dant
Gra
Grab
Tutup
l 53
OVO Nabung by S superbank
Rp39.250
31 Aug 2025
ebad72ef39724 c35ab..
09:24
Rp39.250
Rp0
Rp39.250",Transport,E-WALLET
OVO_39,"4:02 AO•
X
Aktivitas
Detail Transaksi
Tanggal
OVO Nabung Terpakai
Waktu
Pembayaran Berhasil
No. Referensi
Rp18.000
Nominal Pembayaran
Biaya Transaksi
Total
Gra
Grab
Tutup
l 53
Rp18.000
24 Aug 2025
OVO Nabung by S superbank
f9{8f54b48ee4119903...
08:10
Rp18.000
Rp0
Rp18.000",Transport,E-WALLET
OVO_40,"4:02 AO•
X
Aktivitas
Detail Transaksi
Tanggal
OVO Nabung Terpakai
Waktu
Pembayaran Berhasil
No. Referensi
Rp18.000
Nominal Pembayaran
Biaya Transaksi
Total
D.nnt Dnntn
Gra
Grab
Tutup
l 53
Rp18.000
23 Aug 2025
OVO Nabung by S superbank
cc607418d3b64la6bb...
08:30
Rp18.000
Rp0
Rp18.000",Transport,E-WALLET
OVO_41,"4:02 AO•
X
Aktivitas
Detail Transaksi
Tanggal
OVO Nabung Terpakai
Waktu
Pembayaran Berhasil
No. Referensi
Rp14.000
Nominal Pembayaran
Biaya Transaksi
Total
Gra
Grab
Tutup
l 53
Rp14.000
24 Aug 2025
OVO Nabung by S superbank
cObla34a3b62495392...
01:40
Rp14.000
Rp0
Rp14.000",Transport,E-WALLET
OVO_42,"4:02 (DAO •
X
Aktivitas
Detail Transaksi
Tanggal
OVO Nabung Terpakai
Waktu
Pembayaran Berhasil
No. Referensi
Rp52.200
Nominal Pembayaran
Biaya Transaksi
Total
Dnnt Dant
Gra
Grab
Tutup
53
oVO Nabung by S superbank
Rp52.200
18 Aug 2025
bf99flafddee4d5e8de...
17:37
Rp52.200
Rp0
Rp52.200",Transport,E-WALLET
OVO_43,"4:02 AO•
X
Aktivitas
Detail Transaksi
Tanggal
OVO Nabung Terpakai
Waktu
Pembayaran Berhasil
No. Referensi
Rp18.000
Nominal Pembayaran
Biaya Transaksi
Total
Dnnt Dant
Gra
Grab
Tutup
53
OVO Nabung by S superbank
Rp18.000
18 Aug 2025
dldbcc19880e4cf184..
09:15
Rp18.000
Rp0
Rp18.000",Transport,E-WALLET
OVO_44,"4:03 AO•
X
Aktivitas
Detail Transaksi
Tanggal
OVO Nabung Terpakai
Waktu
Pembayaran Berhasil
No. Referensi
Rp18.000
Nominal Pembayaran
Biaya Transaksi
Total
Gra
Grab
Tutup
53
OVO Nabung by S superbank
Rp18.000
10 Aug 2025
7bdd942d590445c48...
09:13
Rp18.000
Rp0
Rp18.000",Transport,E-WALLET
OVO_45,"4:03 AO•
X
Aktivitas
Detail Transaksi
Tanggal
OVO Nabung Terpakai
Waktu
Pembayaran Berhasil
No. Referensi
Rp26.000
Nominal Pembayaran
Biaya Transaksi
Total
Gra
Grab
Tutup
53
Rp26.000
09 Aug 2025
OVO Nabung by S superbank
865b83cc73584762 a9..
07:46
Rp26.000
Rp0
Rp26.000",Transport,E-WALLET
OVO_46,"4:03 AD•
X
Aktivitas
Detail Transaksi
Tanggal
OVO Nabung Terpakai
Waktu
Pembayaran Berhasil
No. Referensi
Rp27.050
Nominal Pembayaran
Biaya Transaksi
Total
D.nnt Dnnan
Gra
Grab
Tutup
53
Rp27.050
03 Aug 2025
OVO Nabung by G superbank
8ce5c68b4b054313al...
09:11
Rp27.050
Rp0
Rp27.050",Transport,E-WALLET
OVO_47,"4:03 AO•
X
Aktivitas
Detail Transaksi
Tanggal
OVO Nabung Terpakai
Waktu
Pembayaran Berhasil
No. Referensi
Rp31.562
Nominal Pembayaran
Biaya Transaksi
Total
D..nnt Dnesn
Gra
Grab
Tutup
53
Rp31.562
02 Aug 2025
OVO Nabung by S superbank
060a0057705a415185...
19:33
Rp31.562
Rp0
Rp31.562",Transport,E-WALLET
OVO_48,"4:03 AD•
X
Aktivitas
Detail Transaksi
Tanggal
OVO Nabung Terpakai
Waktu
Pembayaran Berhasil
No. Referensi
Rp27.750
Nominal Pembayaran
Biaya Transaksi
Total
D.nnt Dnntn
Gra
Grab
Tutup
53
OVO Nabung by G superbank
Rp27.750
28 Jul 2025
2d7d684349 dd4633a..
16:59
Rp27.750
Rp0
Rp27.750",Transport,E-WALLET
OVO_49,"4:03 A 0•
X
Aktivitas
Detail Transaksi
Tanggal
OVO Nabung Terpakai
Waktu
Pembayaran Berhasil
No. Referensi
Rp48.000
Nominal Pembayaran
Biaya Transaksi
Total
D.nnt Dnntn
Gra
Grab
Tutup
53
OVO Nabung by G superbank
Rp48.000
27 Jul 2025
ab4050f9c27b4e9ca...
09:41
Rp48.000
Rp0
Rp48.000",Transport,E-WALLET
OVO_50,"4:03 AO•
X
Aktivitas
Detail Transaksi
Tanggal
OVO Nabung Terpakai
Waktu
Pembayaran Berhasil
No. Referensi
Rp14.000
Nominal Pembayaran
Biaya Transaksi
Total
D.nnt Dnntn
Gra
Grab
Tutup
53
OVO Nabung by S superbank
Rp14.000
27 Jul 2025
eacal7a9c9ee436e8e..
09:40
Rp14.000
Rp0
Rp14.000",Transport,E-WALLET
